CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Estimated_Returns,Estimated_CO2_kg,TenureBucket,DistanceCategory
50159,0,28,Mobile,1,26,Cash on Delivery,Male,2,3,Laptop & Accessory,2,Divorced,4,1,19,1,1,8,154.15,1.0,1.2,1-5 Yrs,Far (21-50km)
50160,0,0,Computer,1,17,Credit Card,Male,2,3,Laptop & Accessory,5,Divorced,2,1,13,2,3,3,147.41,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50161,0,3,Mobile,1,6,Debit Card,Female,2,3,Mobile,2,Single,2,0,12,1,5,7,121.15,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50162,1,7,Computer,1,30,Debit Card,Male,3,3,Mobile,3,Married,4,1,22,0,1,0,131.61,1.0,1.2,4-12 Mos,Far (21-50km)
50163,0,11,Mobile,1,29,Debit Card,Male,2,3,Laptop & Accessory,2,Married,10,0,14,0,1,2,157.45,1.0,1.2,4-12 Mos,Far (21-50km)
50164,1,0,Mobile,1,13,Credit Card,Male,2,3,Mobile,4,Married,3,1,13,1,1,2,123.72999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50165,0,1,Mobile,1,14,Debit Card,Female,3,3,Mobile,2,Single,2,0,21,0,1,2,133.1,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50166,0,22,Computer,1,16,Debit Card,Female,2,3,Others,5,Single,10,1,11,1,1,2,286.65,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50167,0,9,Mobile,1,9,Cash on Delivery,Male,1,3,Laptop & Accessory,4,Single,5,0,12,6,7,7,144.85,1.0,1.2,4-12 Mos,Close (0-10km)
50168,0,4,Computer,3,11,E wallet,Female,3,3,Mobile,4,Married,2,0,11,0,2,2,127.88999999999999,1.0,1.2,4-12 Mos,Moderate (11-20km)
50169,1,0,Mobile,3,10,E wallet,Male,2,4,Laptop & Accessory,2,Single,2,1,12,7,7,4,158.28,2.0,2.4,0-3 Mos (High Risk),Close (0-10km)
50170,0,10,Computer,1,13,Credit Card,Male,2,3,Mobile,2,Divorced,2,1,12,0,1,2,123.25999999999999,1.0,1.2,4-12 Mos,Moderate (11-20km)
50171,0,15,Computer,3,32,E wallet,Female,3,3,Grocery,4,Divorced,6,0,14,2,4,8,235.25,1.0,1.2,1-5 Yrs,Far (21-50km)
50172,1,3,Mobile,1,9,Debit Card,Male,2,3,Mobile,3,Single,2,0,13,0,1,0,114.19999999999999,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50173,0,8,Mobile,3,22,E wallet,Male,3,3,Fashion,4,Divorced,1,0,15,3,6,9,180.2,1.0,1.2,4-12 Mos,Far (21-50km)
50174,0,9,Computer,1,24,Debit Card,Male,2,2,Mobile,2,Divorced,5,0,18,0,1,0,136.88,1.0,1.2,4-12 Mos,Far (21-50km)
50175,0,24,Mobile,1,8,Credit Card,Male,2,5,Laptop & Accessory,4,Married,6,0,18,0,1,2,154.82,1.0,1.2,1-5 Yrs,Close (0-10km)
50176,0,14,Mobile,3,8,Debit Card,Male,2,3,Grocery,4,Single,2,0,19,1,4,4,260.15,1.0,1.2,1-5 Yrs,Close (0-10km)
50177,0,0,Mobile,3,16,Credit Card,Female,3,4,Mobile,3,Single,2,0,12,1,1,0,112.0,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50178,0,1,Mobile,1,22,Credit Card,Male,3,2,Laptop & Accessory,5,Single,1,0,19,0,1,7,156.61,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50179,0,4,Mobile,3,13,Cash on Delivery,Male,3,2,Laptop & Accessory,2,Divorced,5,0,11,3,7,7,169.29,1.0,1.2,4-12 Mos,Moderate (11-20km)
50180,0,12,Mobile,1,6,Credit Card,Male,2,2,Fashion,2,Married,1,0,17,3,3,7,196.13,1.0,1.2,4-12 Mos,Close (0-10km)
50181,0,9,Computer,1,30,Debit Card,Female,2,3,Laptop & Accessory,4,Divorced,8,0,15,0,1,8,156.74,1.0,1.2,4-12 Mos,Far (21-50km)
50182,0,5,Mobile,3,13,Debit Card,Male,3,4,Laptop & Accessory,3,Divorced,2,0,14,1,4,8,154.84,1.0,1.2,4-12 Mos,Moderate (11-20km)
50183,0,11,Mobile,1,31,Debit Card,Female,2,4,Fashion,4,Divorced,4,0,17,1,1,3,220.61,1.0,1.2,4-12 Mos,Far (21-50km)
50184,0,30,Computer,1,6,Debit Card,Male,2,5,Laptop & Accessory,3,Married,3,1,13,1,1,2,156.6,1.0,1.2,1-5 Yrs,Close (0-10km)
50185,0,4,Mobile,1,11,Cash on Delivery,Male,2,3,Mobile,2,Divorced,1,1,12,0,1,3,148.21,1.0,1.2,4-12 Mos,Moderate (11-20km)
50186,0,4,Mobile,2,8,UPI,Male,3,4,Laptop & Accessory,5,Divorced,4,0,12,0,1,0,164.1,1.0,1.2,4-12 Mos,Close (0-10km)
50187,0,18,Computer,1,13,Debit Card,Male,3,3,Fashion,5,Married,2,0,18,5,9,11,152.1,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50188,0,4,Mobile,1,8,Debit Card,Male,3,3,Mobile,2,Married,1,1,18,1,2,2,126.94999999999999,1.0,1.2,4-12 Mos,Close (0-10km)
50189,0,6,Computer,1,11,Debit Card,Female,3,3,Fashion,4,Divorced,7,0,11,2,8,3,218.77999999999997,1.0,1.2,4-12 Mos,Moderate (11-20km)
50190,0,12,Mobile,1,16,Credit Card,Male,2,3,Grocery,5,Divorced,2,1,14,1,11,10,270.68,3.0,3.5999999999999996,4-12 Mos,Moderate (11-20km)
50191,0,16,Computer,1,13,Debit Card,Female,2,3,Mobile,2,Single,1,0,19,0,1,7,124.55000000000001,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50192,0,22,Mobile,1,6,Cash on Delivery,Female,2,4,Grocery,3,Single,8,1,12,1,4,7,239.64,1.0,1.2,1-5 Yrs,Close (0-10km)
50193,1,15,Mobile,1,14,Credit Card,Male,2,4,Laptop & Accessory,4,Divorced,3,0,15,7,7,7,149.41,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50194,0,0,Mobile,1,13,Debit Card,Female,2,3,Mobile,4,Single,2,1,12,0,1,2,124.78,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50195,0,5,Mobile,3,14,Cash on Delivery,Female,3,4,Laptop & Accessory,4,Divorced,2,1,11,6,11,9,152.28,3.0,3.5999999999999996,4-12 Mos,Moderate (11-20km)
50196,0,0,Mobile,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Single,2,1,11,1,1,4,144.78,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50197,0,4,Mobile,3,13,E wallet,Male,3,3,Laptop & Accessory,2,Married,5,0,12,0,1,7,175.47,1.0,1.2,4-12 Mos,Moderate (11-20km)
50198,0,5,Mobile,1,8,Credit Card,Female,3,2,Laptop & Accessory,2,Single,8,0,16,1,1,7,150.55,1.0,1.2,4-12 Mos,Close (0-10km)
50199,1,0,Mobile,1,8,Credit Card,Male,2,5,Mobile,2,Divorced,6,1,13,2,2,2,134.64,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50200,0,3,Mobile,1,34,Credit Card,Female,3,3,Laptop & Accessory,2,Divorced,2,0,13,0,1,9,157.75,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50201,0,4,Computer,1,13,Debit Card,Female,2,4,Fashion,3,Divorced,2,0,24,3,8,9,189.43,1.0,1.2,4-12 Mos,Moderate (11-20km)
50202,0,12,Computer,1,5,Credit Card,Male,2,4,Others,2,Divorced,2,0,15,9,13,3,292.72,1.0,1.2,4-12 Mos,Close (0-10km)
50203,1,2,Mobile,3,9,Credit Card,Female,2,3,Laptop & Accessory,3,Divorced,5,1,18,1,1,0,152.38,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50204,0,6,Computer,3,16,E wallet,Male,2,4,Laptop & Accessory,2,Single,4,0,14,1,1,1,146.82,1.0,1.2,4-12 Mos,Moderate (11-20km)
50205,0,20,Mobile,1,11,Debit Card,Male,2,3,Others,3,Divorced,5,0,11,1,1,1,283.0,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50206,0,16,Computer,1,16,Debit Card,Female,2,4,Laptop & Accessory,3,Married,2,0,11,0,1,0,152.57,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50207,0,0,Computer,3,6,E wallet,Male,3,3,Laptop & Accessory,4,Divorced,1,1,13,0,1,4,163.49,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50208,0,27,Computer,1,26,Debit Card,Female,2,3,Laptop & Accessory,3,Single,4,0,12,1,1,3,148.69,1.0,1.2,1-5 Yrs,Far (21-50km)
50209,0,16,Mobile,1,13,Debit Card,Female,2,3,Fashion,5,Divorced,9,0,16,1,1,0,199.85,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50210,0,18,Mobile,1,14,UPI,Male,3,3,Laptop & Accessory,2,Divorced,10,0,14,7,9,8,136.97,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50211,0,13,Mobile,3,6,Credit Card,Male,2,5,Laptop & Accessory,2,Divorced,3,1,22,1,1,2,174.57,1.0,1.2,1-5 Yrs,Close (0-10km)
50212,1,3,Mobile,1,14,UPI,Male,3,5,Mobile,5,Divorced,2,1,11,1,1,7,121.19,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50213,0,2,Mobile,1,15,UPI,Male,1,4,Mobile,2,Single,1,0,17,2,2,2,139.83,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50214,0,3,Mobile,3,11,E wallet,Female,1,4,Laptop & Accessory,3,Married,2,0,13,0,1,2,161.18,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50215,0,0,Mobile,3,14,E wallet,Female,2,3,Laptop & Accessory,4,Divorced,2,0,18,0,1,7,162.14,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50216,0,10,Mobile,1,11,Credit Card,Male,3,3,Laptop & Accessory,2,Married,8,0,16,0,1,4,163.47,1.0,1.2,4-12 Mos,Moderate (11-20km)
50217,0,11,Mobile,1,21,Debit Card,Male,3,4,Fashion,2,Married,1,1,14,1,2,3,215.10000000000002,1.0,1.2,4-12 Mos,Far (21-50km)
50218,0,4,Mobile,1,13,Credit Card,Female,2,3,Fashion,2,Single,2,1,14,2,4,10,171.43,1.0,1.2,4-12 Mos,Moderate (11-20km)
50219,0,2,Mobile,3,16,E wallet,Female,2,4,Laptop & Accessory,4,Married,2,1,14,0,1,7,182.68,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50220,0,8,Mobile,1,11,Cash on Delivery,Male,3,3,Fashion,4,Single,1,0,13,0,1,13,180.95,1.0,1.2,4-12 Mos,Moderate (11-20km)
50221,0,0,Mobile,1,32,Debit Card,Male,3,3,Mobile,2,Married,2,0,12,1,1,2,129.04,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50222,0,14,Mobile,1,12,Credit Card,Male,3,4,Laptop & Accessory,4,Single,7,1,15,1,1,2,160.32,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50223,0,20,Computer,3,10,Credit Card,Male,3,3,Laptop & Accessory,3,Single,4,0,19,0,1,0,129.76,1.0,1.2,1-5 Yrs,Close (0-10km)
50224,0,15,Mobile,1,29,Debit Card,Female,2,3,Grocery,2,Single,3,0,14,0,4,0,259.92,1.0,1.2,1-5 Yrs,Far (21-50km)
50225,0,2,Computer,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Divorced,2,0,14,1,1,2,146.49,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50226,0,15,Mobile,2,8,Cash on Delivery,Male,3,3,Mobile,3,Married,1,1,11,1,1,0,126.96000000000001,1.0,1.2,1-5 Yrs,Close (0-10km)
50227,0,5,Mobile,1,13,Credit Card,Female,3,3,Mobile,4,Divorced,2,0,13,0,1,7,123.69999999999999,1.0,1.2,4-12 Mos,Moderate (11-20km)
50228,0,21,Mobile,3,35,Credit Card,Female,3,3,Fashion,3,Divorced,4,0,21,0,1,3,225.04000000000002,1.0,1.2,1-5 Yrs,Far (21-50km)
50229,0,10,Mobile,1,12,Credit Card,Male,2,2,Laptop & Accessory,5,Married,5,1,13,2,6,7,159.74,2.0,2.4,4-12 Mos,Moderate (11-20km)
50230,0,3,Computer,3,31,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Divorced,8,1,12,1,2,2,147.36,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50231,0,0,Mobile,3,6,Debit Card,Male,2,3,Laptop & Accessory,3,Divorced,2,0,17,2,7,7,152.96,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50232,0,15,Mobile,1,8,UPI,Male,3,4,Laptop & Accessory,2,Single,4,0,23,0,1,0,167.81,1.0,1.2,1-5 Yrs,Close (0-10km)
50233,1,3,Computer,3,6,Cash on Delivery,Female,2,4,Mobile,4,Single,2,1,11,1,1,2,121.74000000000001,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50234,0,9,Computer,3,6,Credit Card,Female,2,3,Laptop & Accessory,2,Single,5,0,15,1,1,0,166.53,1.0,1.2,4-12 Mos,Close (0-10km)
50235,0,9,Computer,3,9,Credit Card,Male,2,4,Fashion,2,Divorced,5,0,11,0,1,12,196.99,1.0,1.2,4-12 Mos,Close (0-10km)
50236,0,30,Mobile,1,6,Credit Card,Male,2,3,Laptop & Accessory,3,Divorced,3,0,11,1,1,2,167.55,1.0,1.2,1-5 Yrs,Close (0-10km)
50237,0,3,Mobile,1,16,Debit Card,Female,2,2,Mobile,3,Divorced,4,1,13,0,1,7,122.13,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50238,0,0,Computer,3,14,Credit Card,Male,2,3,Mobile,2,Single,2,0,24,0,2,2,126.1,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50239,1,0,Mobile,3,11,E wallet,Female,3,3,Mobile,3,Single,2,1,13,1,1,0,128.51,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50240,0,10,Mobile,1,16,Credit Card,Female,3,3,Mobile,5,Divorced,7,0,20,1,1,3,134.52,1.0,1.2,4-12 Mos,Moderate (11-20km)
50241,0,19,Computer,1,13,Credit Card,Female,1,3,Laptop & Accessory,3,Divorced,3,0,14,0,1,0,152.58,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50242,1,4,Computer,3,10,E wallet,Male,2,3,Laptop & Accessory,4,Single,2,0,18,7,7,7,193.55,1.0,1.2,4-12 Mos,Close (0-10km)
50243,0,23,Mobile,1,16,Cash on Delivery,Male,3,4,Fashion,2,Single,7,0,15,0,1,3,204.96,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50244,1,3,Mobile,3,28,E wallet,Male,3,4,Laptop & Accessory,3,Divorced,3,1,12,1,1,0,163.8,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50245,0,4,Mobile,1,13,Debit Card,Male,2,4,Mobile,4,Single,1,1,16,1,2,2,126.57,1.0,1.2,4-12 Mos,Moderate (11-20km)
50246,1,0,Mobile,3,18,Debit Card,Female,3,2,Mobile,4,Single,2,0,15,0,1,0,127.16,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50247,0,3,Mobile,1,29,Debit Card,Male,2,3,Mobile,2,Single,10,0,16,1,1,2,122.00999999999999,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50248,0,8,Mobile,1,15,Debit Card,Male,3,4,Laptop & Accessory,4,Single,10,0,19,1,1,0,165.4,1.0,1.2,4-12 Mos,Moderate (11-20km)
50249,0,0,Mobile,1,6,Credit Card,Male,2,3,Mobile,4,Married,2,0,11,0,1,4,138.16,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50250,0,1,Mobile,3,15,Debit Card,Male,3,3,Laptop & Accessory,2,Single,2,0,16,1,1,7,152.53,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50251,0,22,Mobile,1,13,UPI,Male,2,4,Fashion,3,Single,9,0,24,1,1,0,145.0,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50252,0,24,Mobile,3,20,Debit Card,Female,2,3,Laptop & Accessory,2,Divorced,5,0,11,0,1,7,149.36,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50253,0,9,Mobile,1,13,Debit Card,Female,3,3,Mobile,3,Divorced,5,0,13,1,2,2,125.43,1.0,1.2,4-12 Mos,Moderate (11-20km)
50254,1,0,Computer,3,25,E wallet,Male,3,2,Laptop & Accessory,2,Single,9,1,13,1,1,4,153.04,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50255,0,28,Mobile,1,8,Debit Card,Female,3,3,Grocery,2,Single,3,1,13,1,1,2,266.59,1.0,1.2,1-5 Yrs,Close (0-10km)
50256,0,0,Mobile,3,16,E wallet,Female,3,3,Laptop & Accessory,3,Married,2,1,12,0,1,3,142.6,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50257,0,3,Mobile,3,14,Cash on Delivery,Male,3,3,Mobile,4,Divorced,2,0,18,1,1,0,124.75999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50258,1,0,Computer,1,9,Cash on Delivery,Male,3,3,Mobile,5,Single,1,0,22,0,1,4,131.02,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50259,0,3,Mobile,1,17,Credit Card,Female,2,3,Mobile,4,Divorced,2,0,13,1,1,2,122.44,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50260,0,9,Mobile,3,8,Credit Card,Male,3,4,Fashion,3,Divorced,2,0,13,9,9,0,175.96,1.0,1.2,4-12 Mos,Close (0-10km)
50261,1,3,Computer,1,10,Cash on Delivery,Male,2,3,Mobile,2,Single,19,1,23,1,1,0,122.85,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50262,0,10,Mobile,1,20,Debit Card,Female,3,3,Mobile,5,Married,2,0,12,3,12,17,130.34,1.0,1.2,4-12 Mos,Moderate (11-20km)
50263,0,13,Mobile,3,8,E wallet,Female,2,3,Laptop & Accessory,4,Married,8,0,12,0,1,3,157.15,1.0,1.2,1-5 Yrs,Close (0-10km)
50264,0,15,Mobile,1,13,Debit Card,Female,3,3,Mobile,5,Married,4,0,16,1,1,2,125.75999999999999,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50265,0,10,Mobile,1,16,Debit Card,Male,2,3,Laptop & Accessory,4,Single,3,1,12,0,1,1,141.97,1.0,1.2,4-12 Mos,Moderate (11-20km)
50266,0,16,Mobile,1,18,Debit Card,Male,2,4,Grocery,4,Married,2,0,11,0,4,9,243.36,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50267,0,13,Mobile,1,8,Credit Card,Female,3,4,Laptop & Accessory,3,Divorced,7,0,22,1,1,0,134.48,1.0,1.2,1-5 Yrs,Close (0-10km)
50268,0,27,Mobile,1,11,Credit Card,Male,2,3,Others,5,Divorced,5,0,15,1,1,2,294.06,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50269,0,7,Computer,3,10,E wallet,Female,3,3,Laptop & Accessory,3,Divorced,10,0,15,1,1,2,165.38,1.0,1.2,4-12 Mos,Close (0-10km)
50270,0,4,Mobile,1,13,Credit Card,Female,2,3,Laptop & Accessory,5,Divorced,2,0,12,3,3,12,143.06,1.0,1.2,4-12 Mos,Moderate (11-20km)
50271,0,3,Computer,1,27,Credit Card,Male,3,3,Mobile,2,Divorced,8,0,20,0,1,2,122.58000000000001,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50272,0,16,Mobile,1,14,UPI,Female,3,3,Laptop & Accessory,3,Married,5,1,14,0,1,2,145.22,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50273,0,0,Mobile,3,10,Debit Card,Female,2,4,Laptop & Accessory,2,Single,2,1,11,0,1,3,144.87,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50274,0,10,Computer,1,31,Credit Card,Female,3,3,Laptop & Accessory,3,Divorced,4,1,15,3,10,7,144.49,2.0,2.4,4-12 Mos,Far (21-50km)
50275,0,3,Mobile,1,6,Debit Card,Male,3,4,Mobile,5,Divorced,2,0,12,0,3,2,122.18,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50276,0,12,Computer,1,6,Debit Card,Male,2,3,Others,3,Married,2,1,14,0,1,6,291.97,1.0,1.2,4-12 Mos,Close (0-10km)
50277,0,29,Computer,3,12,Debit Card,Female,2,2,Grocery,5,Divorced,10,0,11,2,4,7,232.12,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50278,0,3,Mobile,3,18,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Single,1,0,11,3,4,4,165.77,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50279,0,14,Mobile,3,6,E wallet,Male,2,2,Fashion,5,Divorced,2,0,16,1,1,7,183.92,1.0,1.2,1-5 Yrs,Close (0-10km)
50280,0,1,Mobile,1,23,Credit Card,Male,3,3,Laptop & Accessory,5,Married,2,0,12,0,1,8,145.58,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50281,1,0,Mobile,1,9,Credit Card,Male,3,3,Mobile,5,Divorced,6,0,13,1,1,2,140.31,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50282,0,25,Mobile,1,9,Credit Card,Male,2,4,Fashion,3,Divorced,3,1,14,0,1,4,179.69,1.0,1.2,1-5 Yrs,Close (0-10km)
50283,0,18,Mobile,1,13,Debit Card,Male,3,3,Mobile,2,Divorced,4,0,21,1,1,2,126.53999999999999,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50284,0,25,Mobile,1,10,Debit Card,Female,1,3,Grocery,2,Divorced,3,0,13,1,1,4,265.55,1.0,1.2,1-5 Yrs,Close (0-10km)
50285,0,15,Computer,1,35,Debit Card,Female,3,3,Laptop & Accessory,3,Married,3,0,11,1,1,2,145.56,1.0,1.2,1-5 Yrs,Far (21-50km)
50286,0,3,Mobile,1,8,Debit Card,Female,2,5,Laptop & Accessory,2,Single,3,0,20,0,1,2,160.91,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50287,0,30,Mobile,1,13,Debit Card,Female,2,3,Others,5,Divorced,6,0,15,0,11,10,295.66,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50288,0,19,Mobile,1,24,Credit Card,Female,2,3,Laptop & Accessory,3,Married,3,0,14,0,1,8,148.1,1.0,1.2,1-5 Yrs,Far (21-50km)
50289,0,15,Computer,1,34,Cash on Delivery,Female,2,4,Laptop & Accessory,2,Divorced,1,0,11,0,1,4,145.23,1.0,1.2,1-5 Yrs,Far (21-50km)
50290,1,0,Mobile,3,6,Cash on Delivery,Female,3,3,Mobile,4,Single,2,1,16,1,1,4,132.02,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50291,1,0,Computer,3,14,E wallet,Female,2,5,Mobile,3,Married,1,0,16,1,1,0,123.50999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50292,0,3,Computer,1,8,Debit Card,Male,2,3,Mobile,2,Divorced,2,1,23,1,1,0,117.02000000000001,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50293,0,13,Mobile,3,8,Debit Card,Female,3,3,Others,3,Divorced,1,0,14,1,1,12,280.41,1.0,1.2,1-5 Yrs,Close (0-10km)
50294,0,0,Mobile,1,29,Debit Card,Female,3,3,Mobile,2,Married,2,0,22,1,1,2,128.86,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50295,0,3,Computer,1,9,Debit Card,Male,2,3,Mobile,2,Divorced,5,0,15,0,1,4,120.97,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50296,0,2,Mobile,1,9,Credit Card,Male,3,4,Fashion,3,Divorced,2,0,18,1,1,3,219.35000000000002,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
50297,1,0,Mobile,1,13,Cash on Delivery,Female,3,4,Mobile,4,Divorced,6,0,16,0,1,1,125.46000000000001,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50298,1,0,Mobile,2,13,Cash on Delivery,Male,2,4,Mobile,2,Single,2,0,12,1,1,0,125.63999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50299,0,3,Computer,3,28,UPI,Female,3,3,Fashion,5,Divorced,1,0,11,2,7,8,184.12,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50300,0,30,Mobile,3,35,E wallet,Male,2,4,Grocery,2,Married,4,0,12,0,4,0,241.18,1.0,1.2,1-5 Yrs,Far (21-50km)
50301,0,23,Mobile,1,35,Debit Card,Male,2,4,Grocery,3,Divorced,1,0,15,1,15,7,270.46,1.0,1.2,1-5 Yrs,Far (21-50km)
50302,0,3,Computer,1,13,Credit Card,Female,2,3,Mobile,2,Single,1,0,14,5,6,7,125.63999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50303,0,30,Computer,3,34,E wallet,Female,3,4,Fashion,5,Divorced,5,0,19,13,13,11,202.66,1.0,1.2,1-5 Yrs,Far (21-50km)
50304,0,20,Mobile,1,8,Credit Card,Female,3,3,Laptop & Accessory,2,Married,6,0,13,0,1,4,150.7,1.0,1.2,1-5 Yrs,Close (0-10km)
50305,0,19,Mobile,1,8,Debit Card,Male,2,3,Grocery,3,Divorced,7,0,13,1,1,1,278.61,1.0,1.2,1-5 Yrs,Close (0-10km)
50306,0,8,Mobile,1,28,Debit Card,Male,2,5,Mobile,3,Single,1,0,15,2,4,3,142.3,1.0,1.2,4-12 Mos,Far (21-50km)
50307,0,27,Mobile,1,14,Debit Card,Female,2,3,Laptop & Accessory,3,Single,8,0,11,1,1,0,137.8,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50308,0,7,Mobile,1,8,Debit Card,Male,3,4,Mobile,3,Married,4,0,12,5,5,7,127.68,1.0,1.2,4-12 Mos,Close (0-10km)
50309,0,19,Mobile,3,16,E wallet,Female,3,4,Fashion,2,Divorced,3,1,19,1,1,2,190.71,1.0,1.2,1-5 Yrs,Moderate (11-20km)
50310,0,4,Mobile,1,15,Debit Card,Male,2,3,Fashion,4,Married,2,0,25,1,1,8,206.48000000000002,1.0,1.2,4-12 Mos,Moderate (11-20km)
50311,1,0,Mobile,1,21,Credit Card,Male,2,3,Fashion,3,Divorced,8,1,12,0,2,7,236.10000000000002,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50312,1,0,Mobile,1,16,Credit Card,Male,2,5,Mobile,2,Married,8,0,13,0,1,3,134.08,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50313,0,3,Mobile,3,13,E wallet,Male,3,3,Mobile,4,Single,1,0,14,1,1,2,129.83,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
50314,0,8,Mobile,1,22,Debit Card,Male,3,3,Fashion,3,Divorced,5,1,12,0,1,0,176.32,1.0,1.2,4-12 Mos,Far (21-50km)
50315,1,0,Computer,1,26,Debit Card,Male,3,3,Fashion,3,Divorced,4,0,12,1,1,0,198.24,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50316,1,0,Computer,2,29,UPI,Female,2,3,Fashion,5,Married,10,1,15,1,1,2,199.5,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
50317,0,3,Computer,1,11,UPI,Male,3,3,Mobile,3,Divorced,5,0,17,2,2,0,120.93,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
